id,nombre,categoria,precio_ars,stock,descripcion,marca,modelo,color,material,peso_gramos,dimensiones,garantia_meses,uso_recomendado,caracteristicas_extra,tags,descripcion_rica,origen,contenido_caja,garantia_detalle
SIL0036,Silla gamer Corsair TC100 Relaxed Negro y azul,silla gamer,400000,25,"Silla gamer Corsair TC100 Relaxed, color Negro y azul. reclinable. peso 16919g. dimensiones 75.2x68.9x125.7 cm. Material Ecocuero y metal. Garantia oficial 12 meses. Disenada para Gaming y oficina.",Corsair,TC100 Relaxed,Negro y azul,Ecocuero y metal,16919,75.2x68.9x125.7 cm,12,Gaming y oficina,reclinable,"corsair, gamer, gaming, gaming y oficina, negro y azul, relaxed, silla ergonomica, silla escritorio, silla gamer, silla gaming, tc100, tc100 relaxed","Silla gamer Corsair TC100 Relaxed, color Negro y azul. reclinable. peso 16919g. dimensiones 75.2x68.9x125.7 cm. Material Ecocuero y metal. Garantia oficial 12 meses. Disenada para Gaming y oficina.",Marca Corsair de Estados Unidos. Fabricado en China.,"Silla desarmada en caja, kit de tornillos, herramientas, manual de armado","Garantia oficial Corsair de 12 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
SIL0037,Silla gamer Noblechairs Epic Negro y rojo,silla gamer,718000,21,"Silla gamer Noblechairs Epic, color Negro y rojo. reclinable. peso 20690g. dimensiones 71.2x69.2x125.0 cm. Material Ecocuero y metal. Garantia oficial 12 meses. Disenada para Gaming y oficina.",Noblechairs,Epic,Negro y rojo,Ecocuero y metal,20690,71.2x69.2x125.0 cm,12,Gaming y oficina,reclinable,"epic, gamer, gaming, gaming y oficina, negro y rojo, noblechairs, silla ergonomica, silla escritorio, silla gamer, silla gaming","Silla gamer Noblechairs Epic, color Negro y rojo. reclinable. peso 20690g. dimensiones 71.2x69.2x125.0 cm. Material Ecocuero y metal. Garantia oficial 12 meses. Disenada para Gaming y oficina.",Marca Noblechairs de Alemania. Fabricado en China.,"Silla desarmada en caja, kit de tornillos, herramientas, manual de armado","Garantia oficial Noblechairs de 12 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
SIL0038,Silla gamer Noblechairs Epic Negro,silla gamer,718000,19,"Silla gamer Noblechairs Epic, color Negro. reclinable. peso 19143g. dimensiones 68.2x70.3x126.5 cm. Material Ecocuero y metal. Garantia oficial 12 meses. Disenada para Gaming y oficina.",Noblechairs,Epic,Negro,Ecocuero y metal,19143,68.2x70.3x126.5 cm,12,Gaming y oficina,reclinable,"epic, gamer, gaming, gaming y oficina, noblechairs, silla ergonomica, silla escritorio, silla gamer, silla gaming","Silla gamer Noblechairs Epic, color Negro. reclinable. peso 19143g. dimensiones 68.2x70.3x126.5 cm. Material Ecocuero y metal. Garantia oficial 12 meses. Disenada para Gaming y oficina.",Marca Noblechairs de Alemania. Fabricado en China.,"Silla desarmada en caja, kit de tornillos, herramientas, manual de armado","Garantia oficial Noblechairs de 12 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
SIL0039,Silla gamer Noblechairs Epic Negro y azul,silla gamer,718000,3,"Silla gamer Noblechairs Epic, color Negro y azul. reclinable. peso 16188g. dimensiones 66.5x68.3x134.0 cm. Material Ecocuero y metal. Garantia oficial 12 meses. Disenada para Gaming y oficina.",Noblechairs,Epic,Negro y azul,Ecocuero y metal,16188,66.5x68.3x134.0 cm,12,Gaming y oficina,reclinable,"epic, gamer, gaming, gaming y oficina, negro y azul, noblechairs, silla ergonomica, silla escritorio, silla gamer, silla gaming","Silla gamer Noblechairs Epic, color Negro y azul. reclinable. peso 16188g. dimensiones 66.5x68.3x134.0 cm. Material Ecocuero y metal. Garantia oficial 12 meses. Disenada para Gaming y oficina.",Marca Noblechairs de Alemania. Fabricado en China.,"Silla desarmada en caja, kit de tornillos, herramientas, manual de armado","Garantia oficial Noblechairs de 12 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
EXT0001,Almacenamiento externo Seagate Expansion 1TB Negro,almacenamiento externo,97500,14,"Almacenamiento externo Seagate Expansion 1TB. 1TB, 1TB. peso 94g. dimensiones 11.1x7.8x1.4 cm. Garantia oficial 24 meses.",Seagate,Expansion 1TB,Negro,Aluminio,94,11.1x7.8x1.4 cm,24,Backup y portabilidad,"1TB, 1TB","1tb, almacenamiento portatil, backup y portabilidad, disco externo, expansion, expansion 1tb, hdd externo, pendrive, seagate","Almacenamiento externo Seagate Expansion 1TB. 1TB, 1TB. peso 94g. dimensiones 11.1x7.8x1.4 cm. Garantia oficial 24 meses.",Marca Seagate de Estados Unidos. Fabricado en Tailandia o Malasia segun linea.,"Unidad externa, cable USB, manual de garantia","Garantia oficial Seagate de 24 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
EXT0002,Almacenamiento externo Seagate Expansion 1TB Plata,almacenamiento externo,97500,20,"Almacenamiento externo Seagate Expansion 1TB. 1TB, 1TB. peso 193g. dimensiones 10.4x7.2x1.6 cm. Garantia oficial 24 meses.",Seagate,Expansion 1TB,Plata,Aluminio,193,10.4x7.2x1.6 cm,24,Backup y portabilidad,"1TB, 1TB","1tb, almacenamiento portatil, backup y portabilidad, disco externo, expansion, expansion 1tb, hdd externo, pendrive, plata, seagate","Almacenamiento externo Seagate Expansion 1TB. 1TB, 1TB. peso 193g. dimensiones 10.4x7.2x1.6 cm. Garantia oficial 24 meses.",Marca Seagate de Estados Unidos. Fabricado en Tailandia o Malasia segun linea.,"Unidad externa, cable USB, manual de garantia","Garantia oficial Seagate de 24 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
EXT0003,Almacenamiento externo Seagate Expansion 2TB Negro,almacenamiento externo,113000,22,"Almacenamiento externo Seagate Expansion 2TB. 2TB, 1TB. peso 163g. dimensiones 12.0x8.1x1.5 cm. Garantia oficial 24 meses.",Seagate,Expansion 2TB,Negro,Aluminio,163,12.0x8.1x1.5 cm,24,Backup y portabilidad,"2TB, 1TB","2tb, almacenamiento portatil, backup y portabilidad, disco externo, expansion, expansion 2tb, hdd externo, pendrive, seagate","Almacenamiento externo Seagate Expansion 2TB. 2TB, 1TB. peso 163g. dimensiones 12.0x8.1x1.5 cm. Garantia oficial 24 meses.",Marca Seagate de Estados Unidos. Fabricado en Tailandia o Malasia segun linea.,"Unidad externa, cable USB, manual de garantia","Garantia oficial Seagate de 24 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
EXT0004,Almacenamiento externo Seagate Expansion 2TB Plata,almacenamiento externo,113000,8,"Almacenamiento externo Seagate Expansion 2TB. 2TB, 1TB. peso 182g. dimensiones 10.1x8.2x1.5 cm. Garantia oficial 24 meses.",Seagate,Expansion 2TB,Plata,Aluminio,182,10.1x8.2x1.5 cm,24,Backup y portabilidad,"2TB, 1TB","2tb, almacenamiento portatil, backup y portabilidad, disco externo, expansion, expansion 2tb, hdd externo, pendrive, plata, seagate","Almacenamiento externo Seagate Expansion 2TB. 2TB, 1TB. peso 182g. dimensiones 10.1x8.2x1.5 cm. Garantia oficial 24 meses.",Marca Seagate de Estados Unidos. Fabricado en Tailandia o Malasia segun linea.,"Unidad externa, cable USB, manual de garantia","Garantia oficial Seagate de 24 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
EXT0005,Almacenamiento externo Seagate Expansion 4TB Negro,almacenamiento externo,136500,24,"Almacenamiento externo Seagate Expansion 4TB. 4TB, 1TB. peso 173g. dimensiones 11.5x7.3x1.5 cm. Garantia oficial 24 meses.",Seagate,Expansion 4TB,Negro,Aluminio,173,11.5x7.3x1.5 cm,24,Backup y portabilidad,"4TB, 1TB","4tb, almacenamiento portatil, backup y portabilidad, disco externo, expansion, expansion 4tb, hdd externo, pendrive, seagate","Almacenamiento externo Seagate Expansion 4TB. 4TB, 1TB. peso 173g. dimensiones 11.5x7.3x1.5 cm. Garantia oficial 24 meses.",Marca Seagate de Estados Unidos. Fabricado en Tailandia o Malasia segun linea.,"Unidad externa, cable USB, manual de garantia","Garantia oficial Seagate de 24 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
EXT0006,Almacenamiento externo Seagate Expansion 4TB Plata,almacenamiento externo,136500,5,"Almacenamiento externo Seagate Expansion 4TB. 4TB, 1TB. peso 210g. dimensiones 11.3x8.1x1.4 cm. Garantia oficial 24 meses.",Seagate,Expansion 4TB,Plata,Aluminio,210,11.3x8.1x1.4 cm,24,Backup y portabilidad,"4TB, 1TB","4tb, almacenamiento portatil, backup y portabilidad, disco externo, expansion, expansion 4tb, hdd externo, pendrive, plata, seagate","Almacenamiento externo Seagate Expansion 4TB. 4TB, 1TB. peso 210g. dimensiones 11.3x8.1x1.4 cm. Garantia oficial 24 meses.",Marca Seagate de Estados Unidos. Fabricado en Tailandia o Malasia segun linea.,"Unidad externa, cable USB, manual de garantia","Garantia oficial Seagate de 24 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
EXT0007,Almacenamiento externo Western Digital Elements 1TB Negro,almacenamiento externo,102000,13,"Almacenamiento externo Western Digital Elements 1TB. 1TB, 1TB. peso 165g. dimensiones 11.3x7.5x1.5 cm. Garantia oficial 24 meses.",Western Digital,Elements 1TB,Negro,Aluminio,165,11.3x7.5x1.5 cm,24,Backup y portabilidad,"1TB, 1TB","1tb, almacenamiento portatil, backup y portabilidad, disco externo, elements, elements 1tb, hdd externo, pendrive, western digital","Almacenamiento externo Western Digital Elements 1TB. 1TB, 1TB. peso 165g. dimensiones 11.3x7.5x1.5 cm. Garantia oficial 24 meses.",Marca Western Digital de Estados Unidos. Fabricado en Tailandia o Malasia segun linea.,"Unidad externa, cable USB, manual de garantia","Garantia oficial Western Digital de 24 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
EXT0008,Almacenamiento externo Western Digital Elements 1TB Plata,almacenamiento externo,102000,19,"Almacenamiento externo Western Digital Elements 1TB. 1TB, 1TB. peso 203g. dimensiones 10.7x7.9x1.4 cm. Garantia oficial 24 meses.",Western Digital,Elements 1TB,Plata,Aluminio,203,10.7x7.9x1.4 cm,24,Backup y portabilidad,"1TB, 1TB","1tb, almacenamiento portatil, backup y portabilidad, disco externo, elements, elements 1tb, hdd externo, pendrive, plata, western digital","Almacenamiento externo Western Digital Elements 1TB. 1TB, 1TB. peso 203g. dimensiones 10.7x7.9x1.4 cm. Garantia oficial 24 meses.",Marca Western Digital de Estados Unidos. Fabricado en Tailandia o Malasia segun linea.,"Unidad externa, cable USB, manual de garantia","Garantia oficial Western Digital de 24 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
EXT0009,Almacenamiento externo Western Digital Elements 2TB Negro,almacenamiento externo,127500,22,"Almacenamiento externo Western Digital Elements 2TB. 2TB, 1TB. peso 154g. dimensiones 10.3x7.3x1.6 cm. Garantia oficial 24 meses.",Western Digital,Elements 2TB,Negro,Aluminio,154,10.3x7.3x1.6 cm,24,Backup y portabilidad,"2TB, 1TB","2tb, almacenamiento portatil, backup y portabilidad, disco externo, elements, elements 2tb, hdd externo, pendrive, western digital","Almacenamiento externo Western Digital Elements 2TB. 2TB, 1TB. peso 154g. dimensiones 10.3x7.3x1.6 cm. Garantia oficial 24 meses.",Marca Western Digital de Estados Unidos. Fabricado en Tailandia o Malasia segun linea.,"Unidad externa, cable USB, manual de garantia","Garantia oficial Western Digital de 24 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
EXT0010,Almacenamiento externo Western Digital Elements 2TB Plata,almacenamiento externo,127500,18,"Almacenamiento externo Western Digital Elements 2TB. 2TB, 1TB. peso 130g. dimensiones 11.3x7.8x1.6 cm. Garantia oficial 24 meses.",Western Digital,Elements 2TB,Plata,Aluminio,130,11.3x7.8x1.6 cm,24,Backup y portabilidad,"2TB, 1TB","2tb, almacenamiento portatil, backup y portabilidad, disco externo, elements, elements 2tb, hdd externo, pendrive, plata, western digital","Almacenamiento externo Western Digital Elements 2TB. 2TB, 1TB. peso 130g. dimensiones 11.3x7.8x1.6 cm. Garantia oficial 24 meses.",Marca Western Digital de Estados Unidos. Fabricado en Tailandia o Malasia segun linea.,"Unidad externa, cable USB, manual de garantia","Garantia oficial Western Digital de 24 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
EXT0011,Almacenamiento externo Western Digital Elements 4TB Negro,almacenamiento externo,142500,10,"Almacenamiento externo Western Digital Elements 4TB. 4TB, 1TB. peso 250g. dimensiones 10.3x6.8x1.5 cm. Garantia oficial 24 meses.",Western Digital,Elements 4TB,Negro,Aluminio,250,10.3x6.8x1.5 cm,24,Backup y portabilidad,"4TB, 1TB","4tb, almacenamiento portatil, backup y portabilidad, disco externo, elements, elements 4tb, hdd externo, pendrive, western digital","Almacenamiento externo Western Digital Elements 4TB. 4TB, 1TB. peso 250g. dimensiones 10.3x6.8x1.5 cm. Garantia oficial 24 meses.",Marca Western Digital de Estados Unidos. Fabricado en Tailandia o Malasia segun linea.,"Unidad externa, cable USB, manual de garantia","Garantia oficial Western Digital de 24 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
EXT0012,Almacenamiento externo Western Digital Elements 4TB Plata,almacenamiento externo,142500,25,"Almacenamiento externo Western Digital Elements 4TB. 4TB, 1TB. peso 223g. dimensiones 10.3x6.8x1.5 cm. Garantia oficial 24 meses.",Western Digital,Elements 4TB,Plata,Aluminio,223,10.3x6.8x1.5 cm,24,Backup y portabilidad,"4TB, 1TB","4tb, almacenamiento portatil, backup y portabilidad, disco externo, elements, elements 4tb, hdd externo, pendrive, plata, western digital","Almacenamiento externo Western Digital Elements 4TB. 4TB, 1TB. peso 223g. dimensiones 10.3x6.8x1.5 cm. Garantia oficial 24 meses.",Marca Western Digital de Estados Unidos. Fabricado en Tailandia o Malasia segun linea.,"Unidad externa, cable USB, manual de garantia","Garantia oficial Western Digital de 24 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
EXT0013,Almacenamiento externo Toshiba Canvio Basics 1TB Negro,almacenamiento externo,91000,3,"Almacenamiento externo Toshiba Canvio Basics 1TB. 1TB, 1TB. peso 124g. dimensiones 11.7x6.9x1.4 cm. Garantia oficial 24 meses.",Toshiba,Canvio Basics 1TB,Negro,Aluminio,124,11.7x6.9x1.4 cm,24,Backup y portabilidad,"1TB, 1TB","1tb, almacenamiento portatil, backup y portabilidad, basics, canvio, canvio basics 1tb, disco externo, hdd externo, pendrive, toshiba","Almacenamiento externo Toshiba Canvio Basics 1TB. 1TB, 1TB. peso 124g. dimensiones 11.7x6.9x1.4 cm. Garantia oficial 24 meses.",Marca Toshiba de Japon. Fabricado en Tailandia o Malasia segun linea.,"Unidad externa, cable USB, manual de garantia","Garantia oficial Toshiba de 24 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
EXT0014,Almacenamiento externo Toshiba Canvio Basics 1TB Plata,almacenamiento externo,91000,8,"Almacenamiento externo Toshiba Canvio Basics 1TB. 1TB, 1TB. peso 86g. dimensiones 11.9x7.9x1.4 cm. Garantia oficial 24 meses.",Toshiba,Canvio Basics 1TB,Plata,Aluminio,86,11.9x7.9x1.4 cm,24,Backup y portabilidad,"1TB, 1TB","1tb, almacenamiento portatil, backup y portabilidad, basics, canvio, canvio basics 1tb, disco externo, hdd externo, pendrive, plata, toshiba","Almacenamiento externo Toshiba Canvio Basics 1TB. 1TB, 1TB. peso 86g. dimensiones 11.9x7.9x1.4 cm. Garantia oficial 24 meses.",Marca Toshiba de Japon. Fabricado en Tailandia o Malasia segun linea.,"Unidad externa, cable USB, manual de garantia","Garantia oficial Toshiba de 24 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
EXT0015,Almacenamiento externo Toshiba Canvio Basics 2TB Negro,almacenamiento externo,105500,3,"Almacenamiento externo Toshiba Canvio Basics 2TB. 2TB, 1TB. peso 161g. dimensiones 10.2x7.3x1.5 cm. Garantia oficial 24 meses.",Toshiba,Canvio Basics 2TB,Negro,Aluminio,161,10.2x7.3x1.5 cm,24,Backup y portabilidad,"2TB, 1TB","2tb, almacenamiento portatil, backup y portabilidad, basics, canvio, canvio basics 2tb, disco externo, hdd externo, pendrive, toshiba","Almacenamiento externo Toshiba Canvio Basics 2TB. 2TB, 1TB. peso 161g. dimensiones 10.2x7.3x1.5 cm. Garantia oficial 24 meses.",Marca Toshiba de Japon. Fabricado en Tailandia o Malasia segun linea.,"Unidad externa, cable USB, manual de garantia","Garantia oficial Toshiba de 24 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
