id,nombre,categoria,precio_ars,stock,descripcion,marca,modelo,color,material,peso_gramos,dimensiones,garantia_meses,uso_recomendado,caracteristicas_extra
NOT0069,Notebook Asus Go 419,notebook,2438500,0,"notebook Asus Windows 11 Ryzen 7, color blanco. Ideal para streaming.",Asus,Go 419,Blanco,Aluminio,6194,18x32x13 cm,6,Gaming,"Windows 11, Ryzen 7"
TAB0069,Tablet Samsung Plus 4943,tablet,830500,39,"tablet Samsung 128GB 11 pulgadas, color azul. Ideal para hogar.",Samsung,Plus 4943,Azul,Aluminio,4014,22x26x15 cm,36,Profesional,"128GB, 11 pulgadas"
PEN0069,Pendrive Kingston Plus 732,pendrive,15500,21,"pendrive Kingston 64GB metalico, color grafito. Ideal para estudio.",Kingston,Plus 732,Grafito,Metal,4943,32x35x6 cm,24,Hogar,"64GB, metalico"
ROU0069,Router TP-Link Max 3062,router,117000,16,"router TP-Link 4 antenas WiFi 6, color blanco. Ideal para streaming.",TP-Link,Max 3062,Blanco,Plastico,5354,47x23x16 cm,6,Profesional,"4 antenas, WiFi 6"
IMP0069,Impresora HP Plus 7970,impresora,491500,24,"impresora HP sistema continuo color, color grafito. Ideal para estudio.",HP,Plus 7970,Grafito,Plastico,3630,25x15x5 cm,12,Estudio,"sistema continuo, color"
CAR0069,Cargador Anker X 200,cargador,27000,22,"cargador Anker USB-C carga rapida, color plata. Ideal para oficina.",Anker,X 200,Plata,Plastico,882,15x8x2 cm,12,Hogar,"USB-C, carga rapida"
MOU0070,Mouse Razer Air 3128,mouse,70000,10,"mouse Razer RGB 8000 DPI, color blanco. Ideal para hogar.",Razer,Air 3128,Blanco,Plastico ABS,4102,15x32x26 cm,24,Estudio,"RGB, 8000 DPI"
TEC0070,Teclado Corsair Series 4136,teclado,385500,21,"teclado Corsair full size switches blue, color rojo. Ideal para oficina.",Corsair,Series 4136,Rojo,Aluminio,1532,42x24x7 cm,24,Oficina,"full size, switches blue"
MON0070,Monitor ViewSonic X 1761,monitor,493500,32,"monitor ViewSonic VA curvo, color grafito. Ideal para gaming.",ViewSonic,X 1761,Grafito,Plastico y metal,3725,9x8x12 cm,6,Estudio,"VA, curvo"
AUR0070,Auriculares Redragon Pro 6051,auriculares,260000,30,"auriculares Redragon con cable cancelacion de ruido, color azul. Ideal para hogar.",Redragon,Pro 6051,Azul,Plastico y cuero sintetico,1936,53x28x22 cm,12,Profesional,"con cable, cancelacion de ruido"
SIL0070,Silla Cougar Plus 7282,silla,295000,23,"silla Cougar gamer apoyabrazos 4D, color azul. Ideal para streaming.",Cougar,Plus 7282,Azul,Ecocuero y metal,6650,41x34x8 cm,24,Profesional,"gamer, apoyabrazos 4D"
WEB0070,Webcam Razer Pro 5561,webcam,175000,2,"webcam Razer microfono integrado USB, color rosa. Ideal para gaming.",Razer,Pro 5561,Rosa,Plastico,4390,18x31x4 cm,6,Streaming,"microfono integrado, USB"
MIC0070,Microfono Blue Lite 8638,microfono,304000,31,"microfono Blue para streaming condensador, color gris. Ideal para oficina.",Blue,Lite 8638,Gris,Metal,6702,40x9x13 cm,12,Hogar,"para streaming, condensador"
PAR0070,Parlante Genius Lite 257,parlante,116500,21,"parlante Genius estereo RGB, color azul. Ideal para profesional.",Genius,Lite 257,Azul,Madera y plastico,1537,12x33x24 cm,24,Hogar,"estereo, RGB"
SSD0070,Ssd Western Digital Air 3584,ssd,293500,4,"ssd Western Digital 500GB 7000MB/s, color rojo. Ideal para estudio.",Western Digital,Air 3584,Rojo,Metal,7123,11x27x15 cm,36,Oficina,"500GB, 7000MB/s"
RAM0070,Ram ADATA Plus 6350,ram,145500,29,"ram ADATA DDR5 3200MHz, color plata. Ideal para oficina.",ADATA,Plus 6350,Plata,PCB,4903,56x30x20 cm,6,Profesional,"DDR5, 3200MHz"
GPU0070,Placa de video Gigabyte Lite 6588,placa de video,2764000,17,"placa de video Gigabyte 8GB GDDR6 ray tracing, color gris. Ideal para streaming.",Gigabyte,Lite 6588,Gris,Metal y plastico,6553,32x21x30 cm,24,Gaming,"8GB GDDR6, ray tracing"
FUE0070,Fuente Corsair Go 705,fuente,335500,22,"fuente Corsair 650W 80 Plus Gold, color blanco. Ideal para estudio.",Corsair,Go 705,Blanco,Metal,188,39x19x28 cm,24,Oficina,"650W, 80 Plus Gold"
GAB0070,Gabinete Cooler Master Go 1492,gabinete,212500,19,"gabinete Cooler Master buena ventilacion 3 coolers, color grafito. Ideal para profesional.",Cooler Master,Go 1492,Grafito,Acero y vidrio,3243,22x37x26 cm,24,Estudio,"buena ventilacion, 3 coolers"
CPU0070,Procesador AMD One 6173,procesador,928000,32,"procesador AMD Ryzen 5 6 nucleos, color plata. Ideal para streaming.",AMD,One 6173,Plata,Silicio,4727,27x38x6 cm,6,Estudio,"Ryzen 5, 6 nucleos"
MBO0070,Motherboard ASUS Max 2450,motherboard,732000,30,"motherboard ASUS DDR5 ATX, color blanco. Ideal para estudio.",ASUS,Max 2450,Blanco,PCB,5459,47x9x28 cm,12,Profesional,"DDR5, ATX"
COO0070,Cooler DeepCool Series 3172,cooler,29000,22,"cooler DeepCool aire RGB, color plata. Ideal para estudio.",DeepCool,Series 3172,Plata,Aluminio y cobre,2501,21x26x27 cm,6,Profesional,"aire, RGB"
NOT0070,Notebook HP S 8232,notebook,1139500,6,"notebook HP 14 pulgadas 1TB SSD, color gris. Ideal para oficina.",HP,S 8232,Gris,Aluminio,5278,6x18x18 cm,24,Hogar,"14 pulgadas, 1TB SSD"
TAB0070,Tablet Samsung Ultra 9571,tablet,765000,6,"tablet Samsung con lapiz WiFi, color rosa. Ideal para profesional.",Samsung,Ultra 9571,Rosa,Aluminio,4772,5x6x25 cm,12,Gaming,"con lapiz, WiFi"
PEN0070,Pendrive SanDisk Gamer 9555,pendrive,17500,36,"pendrive SanDisk 128GB metalico, color negro. Ideal para hogar.",SanDisk,Gamer 9555,Negro,Metal,4843,18x19x28 cm,24,Gaming,"128GB, metalico"
ROU0070,Router Tenda Air 5229,router,113500,13,"router Tenda mesh WiFi 6, color negro. Ideal para hogar.",Tenda,Air 5229,Negro,Plastico,213,52x12x5 cm,12,Estudio,"mesh, WiFi 6"
IMP0070,Impresora Epson Pro 4173,impresora,472500,9,"impresora Epson color laser, color gris. Ideal para profesional.",Epson,Pro 4173,Gris,Plastico,2913,12x20x25 cm,36,Gaming,"color, laser"
CAR0070,Cargador Genius Pro 8801,cargador,64000,33,"cargador Genius 2 puertos USB-C, color rojo. Ideal para gaming.",Genius,Pro 8801,Rojo,Plastico,2371,25x8x30 cm,12,Profesional,"2 puertos, USB-C"
MOU0071,Mouse Razer Go 7653,mouse,98000,34,"mouse Razer 6 botones programables RGB, color rosa. Ideal para hogar.",Razer,Go 7653,Rosa,Plastico ABS,6255,30x13x16 cm,6,Oficina,"6 botones programables, RGB"
TEC0071,Teclado Corsair X 8450,teclado,197000,16,"teclado Corsair inalambrico full size, color grafito. Ideal para gaming.",Corsair,X 8450,Grafito,Aluminio,5819,5x26x19 cm,24,Hogar,"inalambrico, full size"
MON0071,Monitor Samsung X 4882,monitor,240000,22,"monitor Samsung DisplayPort 2K QHD, color plata. Ideal para hogar.",Samsung,X 4882,Plata,Plastico y metal,2011,42x36x20 cm,12,Profesional,"DisplayPort, 2K QHD"
AUR0071,Auriculares HyperX Ultra 1759,auriculares,231000,0,"auriculares HyperX microfono con cable, color grafito. Ideal para oficina.",HyperX,Ultra 1759,Grafito,Plastico y cuero sintetico,6917,37x20x17 cm,36,Oficina,"microfono, con cable"
SIL0071,Silla Gamemax Pro 2695,silla,566500,0,"silla Gamemax soporte lumbar ecocuero, color grafito. Ideal para oficina.",Gamemax,Pro 2695,Grafito,Ecocuero y metal,2466,16x38x4 cm,36,Profesional,"soporte lumbar, ecocuero"
WEB0071,Webcam Microsoft Ultra 6853,webcam,198500,30,"webcam Microsoft Full HD 1080p para streaming, color blanco. Ideal para profesional.",Microsoft,Ultra 6853,Blanco,Plastico,5248,18x26x19 cm,24,Hogar,"Full HD 1080p, para streaming"
MIC0071,Microfono Razer Pro 6216,microfono,35500,9,"microfono Razer condensador USB, color blanco. Ideal para oficina.",Razer,Pro 6216,Blanco,Metal,117,21x14x17 cm,36,Oficina,"condensador, USB"
PAR0071,Parlante Genius Max 8441,parlante,162000,30,"parlante Genius 2.1 subwoofer, color blanco. Ideal para estudio.",Genius,Max 8441,Blanco,Madera y plastico,1933,42x25x27 cm,12,Gaming,"2.1, subwoofer"
SSD0071,Ssd ADATA S 9522,ssd,236000,17,"ssd ADATA lectura 3500MB/s 500GB, color negro. Ideal para streaming.",ADATA,S 9522,Negro,Metal,7097,43x5x20 cm,12,Oficina,"lectura 3500MB/s, 500GB"
RAM0071,Ram ADATA One 8441,ram,104000,23,"ram ADATA 32GB 6000MHz, color plata. Ideal para streaming.",ADATA,One 8441,Plata,PCB,1992,58x26x19 cm,36,Oficina,"32GB, 6000MHz"
GPU0071,Placa de video Zotac Ultra 7530,placa de video,3042000,28,"placa de video Zotac RTX 4070 RTX 4060, color azul. Ideal para estudio.",Zotac,Ultra 7530,Azul,Metal y plastico,1031,55x11x26 cm,36,Profesional,"RTX 4070, RTX 4060"
FUE0071,Fuente Corsair Lite 5098,fuente,319000,5,"fuente Corsair 80 Plus Gold modular, color rosa. Ideal para oficina.",Corsair,Lite 5098,Rosa,Metal,4542,35x33x22 cm,24,Estudio,"80 Plus Gold, modular"
GAB0071,Gabinete NZXT Go 3934,gabinete,309000,0,"gabinete NZXT RGB vidrio templado, color rosa. Ideal para profesional.",NZXT,Go 3934,Rosa,Acero y vidrio,822,19x5x21 cm,6,Estudio,"RGB, vidrio templado"
CPU0071,Procesador Intel X 3262,procesador,418000,26,"procesador Intel Core i5 Core i7, color grafito. Ideal para profesional.",Intel,X 3262,Grafito,Silicio,6501,15x7x10 cm,6,Streaming,"Core i5, Core i7"
MBO0071,Motherboard Gigabyte Lite 1492,motherboard,493500,29,"motherboard Gigabyte ATX Micro ATX, color negro. Ideal para gaming.",Gigabyte,Lite 1492,Negro,PCB,2249,53x22x4 cm,6,Gaming,"ATX, Micro ATX"
COO0071,Cooler DeepCool Go 8205,cooler,67000,18,"cooler DeepCool aire liquida 240mm, color azul. Ideal para oficina.",DeepCool,Go 8205,Azul,Aluminio y cobre,6932,40x9x3 cm,36,Streaming,"aire, liquida 240mm"
NOT0071,Notebook Acer Plus 1718,notebook,1862000,35,"notebook Acer 16GB RAM 14 pulgadas, color gris. Ideal para gaming.",Acer,Plus 1718,Gris,Aluminio,4861,51x40x17 cm,12,Streaming,"16GB RAM, 14 pulgadas"
TAB0071,Tablet Lenovo Plus 9509,tablet,386000,0,"tablet Lenovo 11 pulgadas con lapiz, color grafito. Ideal para hogar.",Lenovo,Plus 9509,Grafito,Aluminio,6947,24x14x7 cm,24,Gaming,"11 pulgadas, con lapiz"
PEN0071,Pendrive SanDisk Go 3605,pendrive,15000,35,"pendrive SanDisk USB 3.2 32GB, color gris. Ideal para gaming.",SanDisk,Go 3605,Gris,Metal,340,17x24x14 cm,36,Gaming,"USB 3.2, 32GB"
ROU0071,Router Tenda S 3624,router,69000,35,"router Tenda mesh WiFi 6, color negro. Ideal para streaming.",Tenda,S 3624,Negro,Plastico,5397,15x8x6 cm,6,Gaming,"mesh, WiFi 6"
IMP0071,Impresora Brother X 3973,impresora,223500,37,"impresora Brother laser wifi, color grafito. Ideal para hogar.",Brother,X 3973,Grafito,Plastico,7901,39x6x2 cm,24,Hogar,"laser, wifi"
CAR0071,Cargador Baseus One 5228,cargador,40500,16,"cargador Baseus USB-C 2 puertos, color negro. Ideal para estudio.",Baseus,One 5228,Negro,Plastico,7960,5x6x27 cm,36,Oficina,"USB-C, 2 puertos"
MOU0072,Mouse HyperX Gamer 1565,mouse,53000,0,"mouse HyperX sensor optico 8000 DPI, color rosa. Ideal para oficina.",HyperX,Gamer 1565,Rosa,Plastico ABS,4478,57x29x20 cm,6,Streaming,"sensor optico, 8000 DPI"
TEC0072,Teclado Genius Gamer 1338,teclado,109500,0,"teclado Genius compacto RGB, color grafito. Ideal para profesional.",Genius,Gamer 1338,Grafito,Aluminio,2640,60x22x25 cm,36,Gaming,"compacto, RGB"
MON0072,Monitor Philips Ultra 9430,monitor,647000,1,"monitor Philips curvo VA, color gris. Ideal para profesional.",Philips,Ultra 9430,Gris,Plastico y metal,2056,31x8x6 cm,12,Profesional,"curvo, VA"
AUR0072,Auriculares HyperX Max 3109,auriculares,364500,0,"auriculares HyperX cancelacion de ruido inalambrico, color rojo. Ideal para profesional.",HyperX,Max 3109,Rojo,Plastico y cuero sintetico,1533,18x22x26 cm,6,Oficina,"cancelacion de ruido, inalambrico"
SIL0072,Silla Redragon One 4549,silla,667500,12,"silla Redragon ecocuero apoyabrazos 4D, color azul. Ideal para gaming.",Redragon,One 4549,Azul,Ecocuero y metal,1755,48x16x15 cm,24,Profesional,"ecocuero, apoyabrazos 4D"
WEB0072,Webcam Logitech Lite 2238,webcam,206000,30,"webcam Logitech microfono integrado Full HD 1080p, color plata. Ideal para profesional.",Logitech,Lite 2238,Plata,Plastico,5949,40x6x23 cm,12,Profesional,"microfono integrado, Full HD 1080p"
MIC0072,Microfono Razer Go 5983,microfono,54500,9,"microfono Razer condensador para streaming, color rojo. Ideal para estudio.",Razer,Go 5983,Rojo,Metal,5517,12x25x19 cm,6,Oficina,"condensador, para streaming"
PAR0072,Parlante Genius Series 6729,parlante,301000,27,"parlante Genius subwoofer estereo, color azul. Ideal para estudio.",Genius,Series 6729,Azul,Madera y plastico,3555,55x37x23 cm,36,Oficina,"subwoofer, estereo"
SSD0072,Ssd Kingston Gamer 6315,ssd,300500,18,"ssd Kingston NVMe 1TB, color negro. Ideal para profesional.",Kingston,Gamer 6315,Negro,Metal,243,37x19x16 cm,6,Estudio,"NVMe, 1TB"
RAM0072,Ram Kingston One 632,ram,242000,37,"ram Kingston 32GB RGB, color plata. Ideal para hogar.",Kingston,One 632,Plata,PCB,2513,7x8x14 cm,12,Hogar,"32GB, RGB"
GPU0072,Placa de video Gigabyte Lite 5441,placa de video,1478500,33,"placa de video Gigabyte RTX 4080 8GB GDDR6, color rosa. Ideal para hogar.",Gigabyte,Lite 5441,Rosa,Metal y plastico,7787,7x37x7 cm,6,Oficina,"RTX 4080, 8GB GDDR6"
FUE0072,Fuente Thermaltake X 4594,fuente,50000,0,"fuente Thermaltake 750W modular, color grafito. Ideal para oficina.",Thermaltake,X 4594,Grafito,Metal,1682,52x36x23 cm,12,Gaming,"750W, modular"
GAB0072,Gabinete Thermaltake X 124,gabinete,92000,0,"gabinete Thermaltake Micro ATX ATX, color rosa. Ideal para estudio.",Thermaltake,X 124,Rosa,Acero y vidrio,3137,20x23x25 cm,36,Hogar,"Micro ATX, ATX"
CPU0072,Procesador Intel One 1922,procesador,338500,8,"procesador Intel Core i5 6 nucleos, color negro. Ideal para hogar.",Intel,One 1922,Negro,Silicio,6589,5x6x20 cm,6,Hogar,"Core i5, 6 nucleos"
MBO0072,Motherboard Gigabyte Lite 2375,motherboard,730000,35,"motherboard Gigabyte B760 DDR5, color plata. Ideal para estudio.",Gigabyte,Lite 2375,Plata,PCB,6003,34x7x14 cm,6,Estudio,"B760, DDR5"
COO0072,Cooler DeepCool X 5018,cooler,151000,17,"cooler DeepCool silencioso RGB, color blanco. Ideal para gaming.",DeepCool,X 5018,Blanco,Aluminio y cobre,465,6x37x10 cm,12,Oficina,"silencioso, RGB"
NOT0072,Notebook Asus Ultra 1685,notebook,1103000,34,"notebook Asus Windows 11 Core i5, color rosa. Ideal para profesional.",Asus,Ultra 1685,Rosa,Aluminio,807,47x40x22 cm,24,Streaming,"Windows 11, Core i5"
TAB0072,Tablet Lenovo X 8312,tablet,357500,2,"tablet Lenovo con lapiz 128GB, color gris. Ideal para profesional.",Lenovo,X 8312,Gris,Aluminio,6643,59x5x4 cm,24,Oficina,"con lapiz, 128GB"
PEN0072,Pendrive SanDisk Lite 4650,pendrive,37500,21,"pendrive SanDisk USB 3.2 32GB, color grafito. Ideal para estudio.",SanDisk,Lite 4650,Grafito,Metal,5024,43x21x11 cm,24,Hogar,"USB 3.2, 32GB"
ROU0072,Router Mercusys Gamer 2529,router,174500,9,"router Mercusys WiFi 6 4 antenas, color negro. Ideal para streaming.",Mercusys,Gamer 2529,Negro,Plastico,5956,6x13x24 cm,6,Streaming,"WiFi 6, 4 antenas"
IMP0072,Impresora Brother Max 2357,impresora,453000,1,"impresora Brother color laser, color rosa. Ideal para hogar.",Brother,Max 2357,Rosa,Plastico,1202,7x38x13 cm,6,Hogar,"color, laser"
CAR0072,Cargador Baseus Go 5420,cargador,60000,23,"cargador Baseus GaN carga rapida, color gris. Ideal para oficina.",Baseus,Go 5420,Gris,Plastico,3421,24x15x9 cm,24,Hogar,"GaN, carga rapida"
MOU0073,Mouse Logitech Pro 4927,mouse,210500,36,"mouse Logitech inalambrico RGB, color blanco. Ideal para estudio.",Logitech,Pro 4927,Blanco,Plastico ABS,5794,26x11x19 cm,6,Streaming,"inalambrico, RGB"
TEC0073,Teclado Redragon Ultra 2994,teclado,162500,26,"teclado Redragon switches blue mecanico, color rojo. Ideal para gaming.",Redragon,Ultra 2994,Rojo,Aluminio,548,34x16x9 cm,6,Profesional,"switches blue, mecanico"
MON0073,Monitor Philips S 485,monitor,739000,16,"monitor Philips VA Full HD, color negro. Ideal para hogar.",Philips,S 485,Negro,Plastico y metal,759,6x10x25 cm,12,Oficina,"VA, Full HD"
AUR0073,Auriculares Razer One 7099,auriculares,90500,2,"auriculares Razer bluetooth inalambrico, color blanco. Ideal para profesional.",Razer,One 7099,Blanco,Plastico y cuero sintetico,7803,39x28x2 cm,36,Streaming,"bluetooth, inalambrico"
SIL0073,Silla Gamemax S 5426,silla,441000,20,"silla Gamemax soporte lumbar ecocuero, color rosa. Ideal para gaming.",Gamemax,S 5426,Rosa,Ecocuero y metal,7220,24x16x30 cm,12,Hogar,"soporte lumbar, ecocuero"
WEB0073,Webcam Genius Lite 5012,webcam,198000,6,"webcam Genius Full HD 1080p para streaming, color grafito. Ideal para gaming.",Genius,Lite 5012,Grafito,Plastico,3047,36x18x25 cm,24,Hogar,"Full HD 1080p, para streaming"
MIC0073,Microfono Blue Plus 3948,microfono,78500,32,"microfono Blue brazo para streaming, color rojo. Ideal para estudio.",Blue,Plus 3948,Rojo,Metal,1435,15x25x26 cm,6,Streaming,"brazo, para streaming"
PAR0073,Parlante JBL Gamer 3102,parlante,287000,26,"parlante JBL RGB bluetooth, color grafito. Ideal para streaming.",JBL,Gamer 3102,Grafito,Madera y plastico,6679,29x27x24 cm,36,Oficina,"RGB, bluetooth"
SSD0073,Ssd Kingston Plus 1354,ssd,311000,29,"ssd Kingston lectura 3500MB/s 7000MB/s, color plata. Ideal para profesional.",Kingston,Plus 1354,Plata,Metal,6522,44x23x17 cm,36,Gaming,"lectura 3500MB/s, 7000MB/s"
RAM0073,Ram Corsair One 1084,ram,29500,27,"ram Corsair 3200MHz DDR4, color rosa. Ideal para gaming.",Corsair,One 1084,Rosa,PCB,6655,37x24x18 cm,36,Profesional,"3200MHz, DDR4"
GPU0073,Placa de video Gigabyte Max 3955,placa de video,1228500,0,"placa de video Gigabyte ray tracing RTX 4080, color rojo. Ideal para streaming.",Gigabyte,Max 3955,Rojo,Metal y plastico,3484,52x29x19 cm,12,Gaming,"ray tracing, RTX 4080"
FUE0073,Fuente EVGA Ultra 5609,fuente,232000,11,"fuente EVGA 850W 80 Plus Gold, color grafito. Ideal para estudio.",EVGA,Ultra 5609,Grafito,Metal,6486,16x6x14 cm,24,Profesional,"850W, 80 Plus Gold"
GAB0073,Gabinete Cooler Master Ultra 1756,gabinete,348500,6,"gabinete Cooler Master Micro ATX 3 coolers, color plata. Ideal para hogar.",Cooler Master,Ultra 1756,Plata,Acero y vidrio,2090,5x32x9 cm,24,Oficina,"Micro ATX, 3 coolers"
CPU0073,Procesador AMD Air 9713,procesador,286000,34,"procesador AMD Ryzen 5 8 nucleos, color azul. Ideal para estudio.",AMD,Air 9713,Azul,Silicio,6614,31x39x2 cm,36,Hogar,"Ryzen 5, 8 nucleos"
MBO0073,Motherboard MSI Pro 5790,motherboard,166000,0,"motherboard MSI Micro ATX B650, color blanco. Ideal para profesional.",MSI,Pro 5790,Blanco,PCB,2597,17x22x4 cm,12,Oficina,"Micro ATX, B650"
COO0073,Cooler Cooler Master Ultra 6677,cooler,26000,16,"cooler Cooler Master liquida 360mm RGB, color negro. Ideal para gaming.",Cooler Master,Ultra 6677,Negro,Aluminio y cobre,5895,51x37x14 cm,6,Gaming,"liquida 360mm, RGB"
NOT0073,Notebook HP Max 1123,notebook,2573500,36,"notebook HP Ryzen 7 1TB SSD, color rosa. Ideal para estudio.",HP,Max 1123,Rosa,Aluminio,5001,8x10x4 cm,24,Gaming,"Ryzen 7, 1TB SSD"
TAB0073,Tablet Samsung Lite 4979,tablet,312000,32,"tablet Samsung 10 pulgadas 11 pulgadas, color plata. Ideal para estudio.",Samsung,Lite 4979,Plata,Aluminio,6789,34x40x15 cm,6,Streaming,"10 pulgadas, 11 pulgadas"
PEN0073,Pendrive Kingston Air 6456,pendrive,55500,33,"pendrive Kingston 128GB 32GB, color gris. Ideal para estudio.",Kingston,Air 6456,Gris,Metal,5358,23x34x28 cm,24,Profesional,"128GB, 32GB"
ROU0073,Router TP-Link Air 2073,router,119500,15,"router TP-Link doble banda mesh, color blanco. Ideal para oficina.",TP-Link,Air 2073,Blanco,Plastico,5834,12x6x17 cm,12,Estudio,"doble banda, mesh"
IMP0073,Impresora Brother Air 7368,impresora,640500,39,"impresora Brother laser wifi, color negro. Ideal para streaming.",Brother,Air 7368,Negro,Plastico,1907,34x12x15 cm,6,Hogar,"laser, wifi"
CAR0073,Cargador Anker Series 8488,cargador,62500,10,"cargador Anker 2 puertos GaN, color blanco. Ideal para oficina.",Anker,Series 8488,Blanco,Plastico,5594,43x29x10 cm,36,Hogar,"2 puertos, GaN"
MOU0074,Mouse Logitech Series 3343,mouse,18500,29,"mouse Logitech liviano con cable, color plata. Ideal para estudio.",Logitech,Series 3343,Plata,Plastico ABS,7122,11x5x7 cm,24,Estudio,"liviano, con cable"
TEC0074,Teclado Logitech Air 9095,teclado,466500,0,"teclado Logitech switches blue compacto, color rojo. Ideal para oficina.",Logitech,Air 9095,Rojo,Aluminio,5385,21x23x8 cm,12,Oficina,"switches blue, compacto"
MON0074,Monitor Philips Max 2758,monitor,190000,25,"monitor Philips 144Hz HDMI, color blanco. Ideal para hogar.",Philips,Max 2758,Blanco,Plastico y metal,4567,27x34x10 cm,36,Streaming,"144Hz, HDMI"
AUR0074,Auriculares Sony Pro 6472,auriculares,254000,40,"auriculares Sony bluetooth inalambrico, color plata. Ideal para oficina.",Sony,Pro 6472,Plata,Plastico y cuero sintetico,4785,59x28x24 cm,12,Gaming,"bluetooth, inalambrico"
SIL0074,Silla ProSeat Pro 1991,silla,577500,0,"silla ProSeat reclinable ergonomica, color grafito. Ideal para gaming.",ProSeat,Pro 1991,Grafito,Ecocuero y metal,1832,17x28x3 cm,24,Oficina,"reclinable, ergonomica"
WEB0074,Webcam Microsoft Lite 1943,webcam,110500,35,"webcam Microsoft USB 2K, color rosa. Ideal para estudio.",Microsoft,Lite 1943,Rosa,Plastico,590,19x6x2 cm,24,Gaming,"USB, 2K"
MIC0074,Microfono FIFINE One 1322,microfono,59500,10,"microfono FIFINE cardioide USB, color negro. Ideal para gaming.",FIFINE,One 1322,Negro,Metal,3138,35x28x26 cm,36,Streaming,"cardioide, USB"
PAR0074,Parlante Edifier S 4115,parlante,193000,15,"parlante Edifier subwoofer estereo, color rosa. Ideal para gaming.",Edifier,S 4115,Rosa,Madera y plastico,815,5x25x2 cm,6,Profesional,"subwoofer, estereo"
SSD0074,Ssd Crucial S 4352,ssd,332000,28,"ssd Crucial 7000MB/s 1TB, color gris. Ideal para gaming.",Crucial,S 4352,Gris,Metal,2671,35x20x19 cm,24,Profesional,"7000MB/s, 1TB"
